109.041, -129.232, -398.952, 29.016, -34.390, -106.164, 318.000, 0.048, 9.770
37.737, -212.238, -404.310, 11.546, -64.936, -123.703, 318.000, 0.049, 9.927
49.897, -134.682, -414.060, 13.692, -36.958, -113.622, 318.000, 0.050, 10.083
-8.084, -206.188, -397.141, -2.340, -59.684, -114.957, 318.000, 0.048, 10.237
284.357, 53.509, -225.229, 37.747, 7.103, -29.898, 318.000, 0.050, 10.394
-29.319, -195.643, -426.114, -9.473, -63.215, -137.682, 318.000, 0.052, 10.552
142.990, -67.737, -423.522, 42.416, -20.093, -125.631, 318.000, 0.049, 10.707
44.473, -48.946, -444.030, 12.970, -14.275, -129.499, 318.000, 0.047, 10.860
54.511, -16.815, -448.320, 16.155, -4.983, -132.863, 318.000, 0.050, 11.016
-8.987, -110.181, -444.699, -2.750, -33.719, -136.091, 318.000, 0.050, 11.173
-150.458, -191.774, -390.936, -46.604, -59.402, -121.092, 318.000, 0.051, 11.330
-141.759, -136.457, -411.544, -42.936, -41.330, -124.649, 318.000, 0.049, 11.485
62.052, -49.565, -438.286, 17.751, -14.179, -125.381, 318.000, 0.050, 11.641
204.090, 7.373, -356.550, 46.141, 1.667, -80.609, 318.000, 0.050, 11.797
201.504, -107.051, -356.916, 50.240, -26.690, -88.988, 318.000, 0.049, 11.953
184.642, -91.324, -369.984, 45.985, -22.744, -92.144, 318.000, 0.048, 12.107
27.972, -137.915, -420.781, 7.924, -39.069, -119.200, 318.000, 0.051, 12.263
91.351, -99.674, -411.008, 24.211, -26.417, -108.932, 318.000, 0.049, 12.419
-18.503, -78.474, -431.103, -5.087, -21.575, -118.523, 318.000, 0.046, 12.572
-51.920, -140.768, -420.002, -14.901, -40.399, -120.536, 318.000, 0.050, 12.727
50.649, -140.710, -416.930, 14.287, -39.690, -117.603, 318.000, 0.049, 12.882
214.669, -111.359, -341.803, 51.631, -26.783, -82.208, 318.000, 0.051, 13.039
-340.343, -138.348, -42.196, -47.676, -19.380, -5.911, 318.000, 0.054, 13.199
41.767, -209.213, 407.146, 12.872, -64.475, 125.473, 318.000, 0.047, 13.352
-225.914, -292.158, 221.241, -59.041, -76.354, 57.820, 318.000, 0.051, 13.510
-149.013, -293.097, 340.599, -48.918, -96.218, 111.812, 318.000, 0.048, 13.665
-183.938, -349.264, 246.249, -58.216, -110.541, 77.937, 318.000, 0.049, 13.821
9.165, -424.026, -82.614, 2.420, -111.966, -21.815, 318.000, 0.050, 13.979
-3.134, -415.904, -80.469, -0.782, -103.703, -20.064, 318.000, 0.047, 14.132
-7.784, -410.617, -79.082, -1.866, -98.410, -18.953, 318.000, 0.049, 14.287
154.289, -47.967, -385.073, 36.798, -11.440, -91.840, 318.000, 0.051, 14.444
68.604, -158.550, -425.043, 21.054, -48.659, -130.446, 318.000, 0.047, 14.598
-89.199, -262.486, -358.016, -26.555, -78.144, -106.584, 318.000, 0.051, 14.755
-137.045, -130.123, -398.850, -38.303, -36.368, -111.475, 318.000, 0.049, 14.910
-158.918, -133.188, -397.904, -46.288, -38.793, -115.896, 318.000, 0.048, 15.064
224.892, 100.026, -285.603, 35.210, 15.660, -44.715, 318.000, 0.053, 15.223
273.538, 127.178, -97.421, -0.864, -0.402, 0.308, 318.000, 0.049, 15.378
159.040, -6.696, -373.601, 34.502, -1.453, -81.049, 318.000, 0.049, 15.533
27.434, -147.000, -408.320, 7.371, -39.499, -109.715, 318.000, 0.049, 15.688
163.983, -67.479, -380.908, 39.872, -16.407, -92.617, 318.000, 0.049, 15.843
269.276, 12.329, -274.335, 46.633, 2.135, -47.509, 318.000, 0.052, 16.000
173.517, 73.358, -357.346, 36.924, 15.610, -76.042, 318.000, 0.050, 16.157
288.095, 39.228, -215.242, 34.846, 4.745, -26.034, 318.000, 0.048, 16.310
53.726, -84.187, -417.649, 13.941, -21.844, -108.369, 318.000, 0.051, 16.468
53.356, -42.597, -433.818, 14.720, -11.752, -119.684, 318.000, 0.048, 16.622
-116.737, -128.319, -426.990, -36.191, -39.782, -132.376, 318.000, 0.048, 16.777
-79.613, -153.306, -417.025, -23.526, -45.303, -123.233, 318.000, 0.049, 16.933
-50.086, -171.595, -419.086, -15.128, -51.829, -126.583, 318.000, 0.050, 17.088
-155.605, -161.614, -391.125, -45.863, -47.635, -115.282, 318.000, 0.050, 17.245
-143.151, -154.246, -385.937, -39.593, -42.662, -106.744, 318.000, 0.049, 17.399
133.341, 7.083, -407.684, 34.499, 1.833, -105.480, 318.000, 0.052, 17.557
141.957, -9.941, -412.863, 38.585, -2.702, -112.221, 318.000, 0.047, 17.711
-102.058, -195.371, -397.170, -30.609, -58.596, -119.120, 318.000, 0.051, 17.868
-171.006, -209.760, -359.045, -50.059, -61.404, -105.104, 318.000, 0.050, 18.024
-68.046, -353.191, -271.415, -20.024, -103.935, -79.871, 318.000, 0.049, 18.179
-70.057, -193.058, -409.769, -21.453, -59.117, -125.477, 318.000, 0.050, 18.334
105.768, -116.543, -399.078, 27.365, -30.152, -103.251, 318.000, 0.049, 18.489
84.286, -280.194, -333.084, 23.830, -79.219, -94.173, 318.000, 0.051, 18.645
62.876, -239.804, -368.402, 17.848, -68.071, -104.575, 318.000, 0.051, 18.802
